x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
13.855,13.205,11.035,19.295,1,4,1,1,3,3,4,3,1,1,0.699265
14.08,17.965,11.61,17.85,1,4,1,3,4,4,4,3,4,1,0.469022
13.75,18.154999,15.049999,11.365,1,4,1,4,4,4,3,4,1,2,0.663056
11.955,13.2,15.83,12.045,1,3,3,4,3,1,3,4,3,2,0.632931
16.105,12.005,14.525,17.305,1,3,1,3,3,3,4,4,3,2,0.531045
12.35,13.615,14.53,17.744999,1,4,3,4,3,4,1,4,1,1,0.587005
11.47,14.255,10.995,13.28,1,4,1,1,4,4,4,3,3,3,0.619611
18.31,12.045,19.47,17.35,1,3,1,3,4,4,1,4,4,3,0.45828
18.255001,15.395,16.145,18.895,1,3,1,1,4,4,3,1,4,2,0.495523
16.97,17.73,11.309999,17.42,1,4,3,3,3,4,3,4,3,2,0.471565
16.52,11.275,10.555,12.09,1,3,3,4,4,4,1,3,3,2,0.652321
17.029999,12.525,17.025,13.295,1,1,3,3,1,4,4,4,3,2,0.595233
12.32,18.585,16.645,12.425,1,4,3,4,3,4,3,3,4,2,0.436547
15.495,15.305,11.46,13.995,1,1,3,4,4,4,4,4,3,1,0.581865
12.77,12.025,16.965,11.345,1,3,3,4,3,1,3,4,4,2,0.59263
10.565,17.23,10.71,13.665,1,3,3,4,3,4,3,3,3,2,0.602078
12.54,10.815,12.809999,15.485,1,4,3,4,1,4,3,1,3,1,0.543549
18.130001,17.915,16.92,18.96,1,3,3,4,4,4,3,3,4,3,0.450532
19.71,16.165,16.83,10.69,1,3,3,4,4,4,3,4,1,1,0.692362
17.66,15.405,14.719999,12.514999,1,4,3,1,4,4,4,4,4,3,0.519338
18.395,10.895,11.695,17.82,1,1,1,3,1,4,4,1,4,3,0.675438
17.96,18.970001,10.645,11.77,1,3,1,4,3,4,1,1,4,1,0.435649
10.27,11.77,13.61,16.665,1,4,3,4,4,4,4,4,3,1,0.678506
15.27,10.515,10.455,13.32,1,3,1,4,3,4,3,3,1,3,0.721223
18.09,14.684999,16.895,12,1,1,3,4,3,4,3,3,4,1,0.529428
16.369999,10.785,12.17,11.97,1,1,1,1,3,3,4,4,4,1,0.627044
14.455,18.115,11.175,10.735,1,3,3,4,1,3,1,3,3,2,0.69231
19.95,18.599998,13.85,12.53,1,4,3,3,1,4,3,4,1,2,0.435646
16.6,18.7,10.675,15.065001,1,4,3,4,4,3,3,4,3,3,0.726066
13.595,14.415,11.82,18.675,1,1,1,3,3,4,4,4,4,2,0.549125
16.925,13.325,14.455,14.195,1,1,3,1,3,4,1,3,1,3,0.585205
11.54,18.08,14.195,14.01,1,3,1,4,3,3,3,1,4,1,0.588568
11.675,19.91,13.44,15.36,1,1,3,4,4,4,4,1,4,1,0.45011
12.645,17.625,15.565001,11.945,1,3,3,3,3,3,4,4,3,2,0.507928
13.895,16.19,18.085,14.405,1,4,3,4,4,3,3,4,3,3,0.453749
11.665,19.985,10.85,17.215,1,1,3,3,3,4,4,3,4,2,0.500013
13.545,17.64,19.064999,16.205,1,3,3,1,4,4,4,4,3,1,0.492357
19.755001,16.075,19.619999,14.29,1,3,1,1,4,4,1,4,3,1,0.48193
13.075,15.4,11.815,19.34,1,4,1,3,1,4,3,4,3,3,0.537343
13.09,16.51,13.215,10.165,1,4,1,3,4,4,4,4,3,3,0.756111
11.39,19.96,19.295,12.975,1,4,1,4,4,4,3,1,3,2,0.439687
16.705,17.4,10.765,13.48,1,4,3,4,4,4,3,4,1,2,0.588267
14.965,13.655,19.505001,14.365,1,4,3,4,3,3,1,1,4,1,0.423224
12.47,14.184999,16.365,10.975,1,3,3,3,3,4,3,4,4,3,0.560531
16.75,10.43,19.4,17.025,1,4,3,3,3,4,4,1,4,3,0.70822
14.469999,15.15,16.395,16.27,1,4,1,3,4,3,1,3,3,1,0.502029
11.3,17.735,16.735,17.815,1,1,1,1,3,4,1,1,4,1,0.503366
11.155,10.105,11.125,12.86,1,4,3,1,4,4,3,3,4,2,0.763412
13.105,11.58,17.2,18.575,1,3,3,4,4,4,4,3,4,1,0.657134
17.244999,14.174999,19.564999,14.325,1,4,1,1,1,4,4,3,3,1,0.542873
11.045,16.635,18.36,14.565001,1,1,1,1,1,1,3,4,3,2,0.707994
13.325,17.98,11.85,19.26,1,3,3,1,4,1,1,3,4,2,0.595787
13.695,19.56,14.105,11.89,1,1,1,4,1,4,3,1,3,2,0.431423
11.19,14.905,13.665,12.01,1,1,3,4,4,1,4,3,3,3,0.701163
17.74,17.375,13.455,13.945,1,4,1,3,4,1,4,3,4,2,0.442543
13.7,11.905,10.9,14.835,1,4,1,4,4,1,3,1,4,1,0.585685
13.8,13.43,10.305,14.139999,1,3,3,3,4,1,1,4,1,1,0.606531
10.755,18.619999,12.86,17.785,1,1,3,3,1,4,4,4,3,1,0.497342
10.155,16.44,12.25,17.775,1,1,1,3,1,4,1,1,3,2,0.500581
19.619999,16.49,10.335,11.765,1,3,1,4,4,3,4,4,3,3,0.71106
11.275,19.724998,13.9,12.99,1,4,1,3,1,3,3,4,4,3,0.601807
13.639999,15.33,18.115,11.2,1,4,3,1,3,1,3,1,1,3,0.57379
17.15,11.01,17.994999,19.68,1,1,3,1,1,1,1,4,4,1,0.466455
12.52,16.869999,19.17,19.27,1,4,1,4,4,4,4,3,3,3,0.456193
18.675,18.265,18.630001,15.469999,1,4,1,4,3,3,4,3,3,3,0.431814
19.06,15.105,16.82,19.145,1,4,3,1,4,3,3,1,3,3,0.472004
11.205,15.955,19.48,18.02,1,4,1,4,4,4,3,1,1,3,0.540152
14.125,13,10.175,12.91,1,1,3,3,4,4,4,4,4,1,0.631488
19.8,11.875,16.915,10.595,1,3,1,3,3,3,4,1,3,1,0.462301
18.365,15.059999,11.335,12.41,1,3,3,4,1,1,4,3,4,3,0.471226
15.205,13.995,12.2,18.79,1,3,1,3,4,4,4,4,3,1,0.567205
15.325,17.605,13.785,18.845001,1,1,3,4,3,4,1,4,3,2,0.439202
10.825,12.09,17.185,15.059999,1,4,1,1,4,1,3,3,1,1,0.738942
13.33,16.275,13.905,11.934999,1,4,1,3,4,3,3,4,4,1,0.583129
19.27,17.13,10.51,11.815,1,3,3,4,4,4,4,1,1,2,0.492797
15.655,17.5,15.18,19.985,1,4,3,4,4,3,3,4,4,2,0.512496
12.855,11.985,16.255,16.63,1,3,3,3,3,4,3,4,3,1,0.643507
13.12,16.404999,16.58,14.705,1,4,1,3,4,1,4,4,4,2,0.593204
17.91,14.7,16.875,10.35,1,4,3,4,3,4,1,3,4,2,0.520099
13.985,16.845,16.335,16.295,1,4,3,4,4,4,4,4,3,1,0.484812
10.495,19.135,15.629999,16.04,1,3,3,3,4,3,1,4,3,2,0.510926
13.725,12.41,18.665,14.219999,1,3,1,3,3,4,4,4,4,2,0.616022
15.43,14.41,12.184999,19.305,1,4,3,4,3,4,4,3,1,3,0.565615
10.8,14.549999,11.115,18.27,1,3,3,4,4,3,3,3,4,2,0.703284
15.6,13.54,18.735,15.15,1,4,3,4,4,4,3,4,4,2,0.506947
16.145,12.43,15.02,10.645,1,4,3,1,3,4,3,4,4,1,0.623342
10.675,17.89,15.424999,19.17,1,4,1,4,4,4,4,4,4,1,0.501698
16.45,18.305,19.425,19.84,1,1,3,4,4,3,4,3,4,2,0.407564
19.775,11.87,18.11,14.9,1,4,1,3,3,4,4,4,1,3,0.516938
16.29,10.705,11.955,16.02,1,3,1,3,1,3,4,3,3,1,0.639079
16.64,11.7,15.085,19.74,1,3,3,4,3,3,3,1,3,1,0.528615
11.85,11.725,18.24,17.529999,1,1,3,4,3,4,4,1,4,1,0.656356
16.21,14.99,11.87,11.565,1,4,1,3,3,3,4,4,1,2,0.632186
14.46,19.349998,16.06,18.255001,1,4,3,3,3,4,4,4,4,2,0.420225
19.494999,15.46,11.475,12.285,1,3,1,4,4,1,4,4,4,3,0.41794
16.425,12.055,16.175,19.505001,1,4,3,4,4,3,4,3,4,1,0.498454
16.685,15.42,18.165,10.31,1,4,3,3,4,1,4,3,4,3,0.482063
16.855,11.99,12.415,12.105,1,4,3,3,3,1,4,4,3,2,0.487609
16.835,13.389999,15.299999,11.305,1,4,1,3,3,3,3,3,3,3,0.517101
19.404999,17.24,15.139999,11.17,1,4,3,4,4,4,4,3,4,3,0.474908
19.974998,11.79,10.485,13.21,1,1,3,4,4,4,4,3,1,3,0.664734
15.75,17.85,16.595,19.349998,1,3,3,4,4,3,3,4,4,3,0.484561
16.185,13.82,18.81,14.79,1,4,3,3,1,4,4,3,4,2,0.514976
18.689999,11.515,17.39,17.84,1,4,3,1,3,1,3,1,4,3,0.437665
18.275,11.4,16.84,19.849998,1,4,3,4,4,4,4,4,3,3,0.415844
15.42,10.445,15.42,16.83,1,3,1,4,3,4,3,4,4,1,0.718961
13.785,17.455,16.065,16.41,1,3,3,3,4,1,1,4,4,2,0.556553
10.77,12.55,16.055,15.754999,1,3,3,4,3,3,4,3,4,1,0.516845
11.735,16.15,19.875,16.49,1,4,3,3,3,1,3,4,4,2,0.63122
18.58,11.465,13.835,10.18,1,4,1,4,4,1,3,4,4,2,0.430371
14.915,16.545,14.86,17.545,1,4,1,3,3,1,1,4,3,3,0.536362
19.92,13.795,11.23,10.355,1,1,1,1,4,4,4,1,3,2,0.536805
13.535,17.51,17.32,10.365,1,4,3,1,4,4,3,3,4,3,0.725344
17.485,16.185,19.305,12.28,1,3,3,3,1,4,4,3,4,3,0.482416
14.18,14,15.415,14.045,1,4,1,1,3,3,4,4,3,1,0.529805
14.29,14.215,17.255,16.01,1,4,1,3,3,3,4,1,4,3,0.48236
17.71,15.434999,19.189999,10.12,1,1,1,3,4,3,4,3,4,2,0.414458
16.43,18.485,19.91,11.44,1,3,3,3,1,3,4,4,1,2,0.397501
16.935,15.83,18.18,17.475,1,3,1,4,4,3,4,4,3,1,0.447808
11.335,17.1,17.494999,12.35,1,4,1,4,1,4,1,4,1,2,0.498517
15.385,14.264999,17.985,13.79,1,4,3,3,4,3,3,4,4,3,0.454208
10.255,15.125,10.025,18.505001,1,1,3,3,3,3,4,3,3,3,0.798199
17.52,11.475,18.92,18.349998,1,4,1,4,4,4,4,3,3,2,0.64514
12.905,15.41,14.37,18.825,1,3,1,4,3,4,4,3,3,1,0.539663
15.440001,17.22,12.94,11.96,1,3,1,4,4,4,4,3,1,2,0.4659
18.36,14.115,14.545,17.735,1,4,3,3,4,4,4,4,3,3,0.556638
13.309999,14.075,10.26,10.285,1,3,3,4,4,3,4,1,4,1,0.769597
19.89,17.48,18.029999,13.345,1,4,1,4,1,4,1,3,3,1,0.449109
12.37,18.9,19.814999,10.73,1,4,3,4,1,3,3,4,4,3,0.422967
