Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
7.744306,6.3206005,6.7895184,1,3,4,1,1.93087
7.744306,7.965107,7.99801,3,1,4,2,1.96544
4.4429226,2.7419314,7.99801,1,3,4,1,3.46701
7.744306,6.658546,7.99801,4,1,1,2,2.74888
4.9482503,7.965107,7.0467577,3,1,4,2,3.21133
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,6.3206005,6.7895184,1,3,4,1,1.93087
7.744306,6.3206005,7.99801,1,3,4,1,2.65481
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,5.63774,4,1,3,1,1.97311
7.744306,7.965107,6.7533784,3,1,4,2,2.13987
7.744306,7.965107,7.99801,3,1,4,1,1.63263
2.44806,7.965107,7.99801,3,1,3,1,3.7192
3.579835,7.965107,7.99801,3,1,4,1,2.28037
4.196186,7.965107,6.752555,4,1,4,1,2.60892
4.504994,6.7761636,7.99801,3,1,4,1,3.18686
7.744306,7.965107,7.99801,3,3,1,1,2.51328
4.504994,6.7761636,7.99801,3,1,4,1,3.18686
7.744306,6.3206005,6.7895184,1,3,4,1,1.93087
3.579835,7.965107,7.99801,3,1,4,1,2.28037
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.052688,2.7985194,7.99801,4,1,4,1,5.02395
7.744306,7.965107,7.99801,3,1,4,2,1.96544
4.196186,7.965107,6.752555,4,1,4,1,2.60892
2.44806,7.965107,7.99801,3,1,3,1,3.7192
7.744306,7.965107,7.99801,3,1,3,1,2.16218
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,6.658546,7.99801,4,1,1,2,2.74888
7.3959084,4.7578807,7.99801,3,1,4,1,2.25129
7.744306,6.3206005,6.7895184,1,3,4,1,1.93087
4.196186,7.965107,6.752555,4,1,4,1,2.60892
3.579835,7.965107,7.735638,3,3,4,1,1.98751
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,3,4,1,2.94767
7.744306,7.965107,7.99801,3,4,4,1,1.85494
3.579835,7.965107,7.99801,3,1,4,1,2.28037
7.744306,7.965107,7.99801,3,1,4,2,1.96544
5.3397346,2.34051,7.99801,3,1,3,1,4.25417
4.504994,6.7761636,7.99801,3,1,4,1,3.18686
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
7.744306,7.965107,7.99801,3,1,4,1,1.63263
4.196186,7.965107,6.752555,4,1,4,1,2.60892
7.739078,2.2462435,6.7533784,3,1,4,2,4.16793
7.744306,6.3206005,7.99801,1,3,4,1,2.65481
3.579835,7.965107,7.99801,3,1,4,1,2.28037
7.744306,3.2784042,7.99801,4,1,4,1,2.63981
7.744306,7.965107,7.99801,3,4,4,1,1.85494
4.196186,7.965107,6.752555,4,1,4,1,2.60892
7.744306,7.965107,7.99801,3,1,4,2,1.96544
4.504994,6.7761636,7.99801,3,1,4,1,3.18686
2.1386843,7.965107,7.735638,3,3,4,1,1.98751
7.744306,6.3206005,6.7895184,1,3,4,1,1.93087
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,3,4,1,2.94767
7.744306,7.965107,2.1090865,3,1,4,1,2.55339
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,1,3,1,2.16218
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.579835,7.965107,7.735638,3,3,4,1,1.98751
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
7.744306,6.3206005,4.4969397,1,1,4,1,3.25371
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,1,3,1,2.16218
7.744306,6.3206005,4.4969397,1,4,4,2,3.72662
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,2,1.96544
2.1386843,7.965107,7.735638,1,1,4,2,4.20799
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,4,4,1,1.85494
3.579835,7.965107,7.99801,3,1,4,1,2.28037
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,6.3206005,4.4969397,1,1,4,1,3.25371
7.744306,7.965107,7.99801,3,3,4,1,1.89315
7.744306,7.965107,7.99801,3,4,4,1,1.85494
7.744306,7.965107,7.0942554,3,1,3,1,1.8269
4.196186,7.965107,6.752555,4,1,4,1,2.60892
7.744306,4.727824,6.205039,3,1,1,1,2.19203
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
3.579835,7.965107,7.735638,3,3,4,1,1.98751
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,6.3206005,6.7895184,1,3,4,1,1.93087
3.579835,7.965107,7.99801,3,1,4,1,2.28037
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,3.2784042,7.99801,4,1,4,1,2.63981
7.744306,7.965107,7.99801,3,4,4,1,1.85494
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
2.1386843,7.965107,7.735638,1,1,4,2,4.20799
3.579835,7.965107,7.99801,3,1,4,1,2.28037
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,6.3206005,7.99801,3,1,3,1,2.53262
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,6.7470617,3,4,4,1,2.03062
6.342067,7.965107,7.99801,3,1,1,1,2.23169
6.1378107,7.965107,7.99801,3,3,4,1,2.33609
4.7552953,7.965107,6.9813113,1,4,4,2,3.23993
6.1378107,7.965107,7.99801,3,3,4,1,2.33609
4.7552953,7.965107,6.9813113,1,4,4,2,3.23993
7.744306,7.965107,7.99801,3,1,3,1,2.16218
7.744306,7.965107,7.99801,3,1,4,2,1.96544
4.196186,7.965107,6.752555,4,1,4,1,2.60892
4.7552953,7.965107,6.9813113,1,4,4,2,3.23993
7.744306,7.965107,6.149896,1,4,4,2,9.29365
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
4.196186,7.965107,6.752555,3,1,4,1,2.24374
5.6861086,6.761797,7.735638,1,1,4,2,5.46017
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.2416115,7.965107,7.99801,3,1,3,2,4.2469
4.6565847,7.965107,4.4969397,3,1,3,2,4.62367
7.744306,4.730045,7.638952,3,3,1,2,2.79615
7.744306,7.965107,7.99801,3,1,4,1,1.63263
2.1386843,7.965107,7.735638,1,1,4,2,4.20799
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
5.6861086,6.761797,7.735638,1,1,4,2,5.46017
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.8006563,7.965107,4.319568,3,1,3,2,4.31793
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,5.506366,7.99801,3,1,4,1,1.99992
6.342067,7.965107,7.99801,3,1,1,1,2.23169
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
7.744306,7.965107,7.99801,3,1,4,1,1.63263
6.1378107,7.965107,6.752555,3,3,1,2,3.71688
7.744306,7.965107,7.99801,3,1,4,1,1.63263
5.6861086,6.761797,3.128592,1,1,4,1,4.39849
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.730045,3.5669084,3,3,4,1,3.16852
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
2.1386843,7.965107,7.735638,1,1,4,2,4.20799
3.2416115,7.965107,7.99801,3,1,3,2,4.2469
6.1378107,7.965107,7.99801,3,3,4,1,2.33609
2.33568,5.100128,5.3706927,3,4,4,1,4.39607
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.730045,3.5669084,3,3,4,1,3.16852
3.8006563,7.965107,4.319568,3,1,3,2,4.31793
6.1378107,6.089867,7.99801,4,1,3,1,2.0647
5.6633377,7.965107,7.99801,3,1,4,1,2.61784
7.744306,4.730045,7.638952,3,3,1,2,2.79615
6.342067,7.965107,7.99801,3,1,1,1,2.23169
7.744306,4.730045,7.638952,3,3,1,2,2.79615
7.744306,7.965107,6.7470617,3,4,4,1,2.03062
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.730045,3.5669084,3,3,4,1,3.16852
6.1378107,7.965107,7.99801,3,1,4,1,2.55133
2.1386843,7.965107,7.99801,1,1,4,2,4.20799
7.744306,7.965107,7.99801,3,1,4,1,1.63263
5.6861086,5.7003565,3.5669084,3,3,4,1,3.08177
7.744306,4.7495337,7.99801,3,1,1,2,2.55709
7.744306,7.848404,5.79106,1,3,4,1,2.40375
7.744306,5.506366,7.99801,3,1,4,1,1.99992
7.744306,7.848404,5.79106,1,3,4,1,2.40375
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.822504,7.99801,3,1,1,2,2.55709
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,6.761797,3.128592,3,3,4,1,2.59062
7.744306,5.506366,7.99801,3,1,4,1,1.99992
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.730045,7.638952,3,3,1,2,2.79615
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,5.7217855,3,1,1,2,2.96505
5.6633377,7.965107,7.99801,3,1,4,1,2.61784
6.1378107,7.965107,7.99801,3,3,4,1,2.33609
6.275145,7.965107,7.99801,3,1,4,2,2.20799
2.7422552,7.965107,7.99801,3,1,3,1,5.40442
6.1378107,7.965107,7.99801,3,3,4,1,2.33609
2.1386843,7.965107,7.99801,1,1,4,2,4.20799
7.744306,4.730045,7.638952,3,3,1,2,2.79615
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.7495337,7.99801,3,1,1,1,1.90779
3.8482916,7.965107,7.275717,3,3,3,1,4.22027
5.6861086,5.7003565,5.9061613,3,3,1,1,3.26734
6.1378107,7.965107,7.99801,3,3,4,1,2.33609
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,6.096878,6.121828,3,1,4,1,2.18069
6.1378107,7.965107,6.4859443,3,1,4,2,2.46355
7.744306,7.965107,7.99801,1,3,4,1,1.64846
6.1378107,7.965107,7.99801,3,1,4,1,2.55133
7.744306,7.965107,7.8965645,3,1,1,1,1.91926
7.744306,7.965107,7.740327,3,1,4,1,2.86327
7.744306,4.730045,7.638952,3,3,1,2,2.79615
7.744306,4.730045,7.638952,3,3,1,2,2.79615
7.744306,4.7495337,7.99801,3,1,1,1,1.90779
5.6204023,7.965107,6.899528,3,1,4,1,2.39415
2.1386843,7.965107,7.99801,1,1,4,2,4.20799
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.8965645,3,1,1,1,1.91926
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.822504,7.99801,3,1,1,2,2.55709
7.744306,6.2202544,7.3901863,3,3,1,1,4.23802
7.744306,7.965107,7.99801,3,1,4,1,1.63263
6.1378107,7.965107,6.4859443,3,1,4,2,2.46355
7.744306,7.965107,7.99801,3,1,4,1,2.95096
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
5.9786024,7.965107,7.2789855,4,1,3,1,1.84399
4.6889734,7.6137447,7.258559,3,4,3,1,2.65792
2.9767337,7.965107,7.2789855,4,4,3,1,1.99307
7.523081,7.147084,3.956781,4,4,3,1,2.93205
3.916214,7.965107,7.2789855,4,4,3,1,1.99307
3.916214,7.965107,7.2789855,4,4,3,1,1.99307
7.523081,6.19106,2.6994667,4,1,3,2,5.35306
2.9767337,5.43591,4.114792,4,3,3,1,5.16622
5.175872,7.965107,7.2789855,1,4,3,1,2.28564
2.9767337,7.965107,7.2789855,4,3,1,1,3.92511
5.175872,7.965107,3.8354454,1,4,3,1,3.31839
2.9767337,7.965107,7.2789855,4,1,3,1,2.69217
4.2832003,3.5422907,4.114792,4,3,3,1,7.6225
5.175872,7.965107,7.2789855,1,4,3,1,2.28564
7.523081,5.041923,2.6994667,4,1,3,2,5.71378
4.6889734,7.6137447,7.258559,3,4,3,1,2.65792
2.9767337,7.965107,7.2789855,4,1,3,1,2.69217
3.916214,7.965107,6.456542,4,4,1,2,3.63454
7.523081,6.19106,6.456542,4,3,1,2,2.49959
2.9767337,7.965107,7.2789855,4,1,3,1,2.69217
4.2677193,7.6137447,7.258559,3,4,3,1,2.55864
7.4385767,7.965107,3.4025664,4,4,4,1,3.57477
2.9767337,7.965107,7.2789855,4,1,3,1,2.69217
7.523081,6.19106,6.456542,4,3,1,1,2.05635
5.9786024,7.965107,7.2789855,4,1,1,1,2.44815
5.175872,7.965107,7.2789855,1,4,3,1,2.28564
4.2677193,7.6137447,7.258559,3,4,3,1,2.55864
7.523081,6.470192,2.6994667,4,1,3,2,4.2221
2.9767337,7.965107,7.2789855,4,4,3,1,1.99307
2.9767337,3.5422907,4.114792,4,3,3,1,3.276
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.7495337,7.99801,3,1,1,1,1.90779
6.1378107,7.965107,7.99801,1,3,1,1,2.88898
6.1378107,7.965107,6.4859443,3,1,4,2,2.46355
7.744306,6.096878,6.121828,3,1,4,1,2.18069
7.744306,4.8183923,7.99801,3,1,4,1,3.02547
7.744306,4.730045,7.638952,3,3,1,2,2.79615
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,4.822504,7.99801,3,1,3,2,2.49099
7.744306,4.7495337,7.99801,3,1,1,1,1.90779
7.744306,5.0807543,7.8965645,1,1,1,2,2.40202
6.1378107,7.965107,6.4859443,3,1,4,2,2.46355
7.744306,4.2851777,5.3081913,4,4,4,1,2.30586
3.8482916,7.965107,7.275717,3,3,3,1,4.22027
7.744306,4.7495337,7.99801,4,3,1,1,2.85297
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,4.822504,7.99801,3,1,1,2,2.55709
7.744306,4.7495337,6.6057367,3,1,1,1,2.10931
6.1378107,7.965107,7.99801,3,1,3,1,3.4759
7.744306,2.5504804,7.99801,3,1,4,1,5.37282
7.744306,5.0807543,7.8965645,1,1,1,2,2.40202
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,4.7495337,6.6057367,3,1,1,1,2.10931
7.744306,3.3498302,7.8965645,3,1,1,1,1.91926
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.2851777,5.3081913,4,4,4,1,2.30586
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,3.15497
4.839292,4.8390517,7.99801,1,1,1,1,2.76611
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.7495337,7.99801,4,3,1,1,2.85297
7.744306,4.7495337,7.99801,3,1,1,1,1.90779
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.913329,3,1,1,1,1.91734
6.1378107,7.965107,6.4859443,3,1,4,2,2.46355
7.744306,7.965107,7.99801,1,3,3,1,1.8769
7.744306,4.8183923,7.99801,3,1,4,1,3.02547
7.744306,2.5504804,7.99801,3,1,4,1,5.37282
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,4.7495337,7.99801,4,3,1,1,2.85297
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,4.822504,7.99801,3,1,1,2,2.55709
6.1378107,7.965107,7.99801,3,1,3,1,3.4759
6.1667976,7.738567,7.99801,1,1,4,1,3.6918
6.1378107,7.965107,7.99801,1,3,1,1,2.88898
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,3,1,1,1.93082
6.1667976,7.738567,7.99801,1,1,4,1,3.6918
7.744306,7.965107,7.99801,1,1,4,1,1.98483
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,3,1,1.8769
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,4.822504,7.99801,3,1,3,2,2.49099
7.744306,7.965107,7.99801,3,1,4,1,1.63263
6.1378107,7.965107,7.99801,1,3,1,1,3.51373
7.744306,7.965107,7.99801,3,3,4,1,1.91078
7.744306,7.7571263,7.99801,3,1,1,1,2.06844
4.839292,4.8390517,7.99801,1,1,4,1,3.01611
7.744306,4.7495337,7.99801,4,3,1,1,2.85297
7.744306,7.965107,7.99801,1,3,4,1,3.15497
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,1,3,3,1,1.8769
7.744306,4.7495337,7.99801,3,3,1,1,3.84854
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,4,3,3,2,3.2235
7.744306,7.965107,7.99801,3,3,4,1,1.91078
7.744306,4.2851777,5.3081913,4,4,4,1,2.30586
7.744306,7.965107,7.99801,1,3,3,1,1.8769
7.744306,7.965107,7.99801,1,1,4,1,1.98483
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.8183923,7.99801,3,1,4,1,3.02547
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,4.7495337,7.99801,4,3,1,1,2.85297
7.744306,7.965107,7.6177015,3,1,1,1,1.95292
7.744306,4.822504,7.99801,3,1,1,2,2.55709
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,4.822504,7.99801,3,1,3,2,2.49099
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,4.822504,7.99801,3,1,3,2,2.49099
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.913329,3,1,4,1,2.14426
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,4.8183923,7.99801,3,1,4,1,3.02547
3.1019366,7.965107,7.99801,1,3,4,1,3.04423
7.744306,3.9206955,7.99801,1,3,3,1,1.8769
7.744306,3.4081392,6.868536,3,1,3,1,2.79717
3.1019366,7.965107,7.99801,1,3,4,1,3.04423
7.744306,7.7571263,7.99801,3,1,1,1,2.06844
3.283361,4.8390517,7.99801,4,1,3,1,3.48195
7.744306,7.965107,2.7559133,4,4,4,1,2.32053
7.744306,7.965107,7.99801,3,3,3,1,3.21885
7.744306,7.965107,7.99801,4,3,3,2,3.2235
7.744306,7.965107,7.99801,1,3,3,1,1.8769
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,3,4,1,1.91078
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,3.4081392,6.868536,3,1,3,1,2.79717
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.913329,3,1,4,1,2.14426
3.1191554,7.965107,7.99801,1,1,4,1,2.51906
7.744306,7.965107,7.99801,1,3,4,1,3.15497
7.744306,6.8592167,7.99801,4,1,1,1,2.06402
7.744306,3.9206955,7.99801,1,3,3,1,1.8769
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,3,4,1,1.91078
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,2.9513664,4.604743,4,3,4,1,3.10396
7.744306,5.4995193,7.99801,3,3,3,1,2.31085
7.744306,3.4081392,6.868536,3,1,3,1,2.79717
3.1019366,7.965107,7.99801,1,3,4,1,3.04423
7.744306,7.965107,7.99801,4,3,4,1,2.16208
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.767773,1,4,4,1,1.85045
7.744306,3.9206955,2.4940705,1,3,3,1,2.90423
7.744306,3.9206955,7.99801,1,3,4,2,2.45144
7.744306,7.7571263,7.99801,3,1,1,1,2.06844
3.1191554,7.965107,7.99801,1,1,4,1,2.51906
7.744306,5.4995193,7.99801,3,3,3,1,2.31085
7.744306,3.4081392,6.868536,3,1,3,1,2.79717
7.744306,7.965107,7.99801,3,1,1,1,1.74403
7.744306,7.965107,2.7559133,4,4,4,1,2.32053
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,1,1,1.74403
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,6.53981,7.99801,3,3,4,1,2.26422
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.1191554,3.6300578,3.0308788,1,1,4,1,3.04082
7.744306,2.878601,7.99801,3,1,3,2,2.49099
4.2205405,4.729695,7.99801,4,1,3,1,2.86294
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,3.4081392,6.868536,3,1,3,1,2.79717
7.744306,7.965107,7.99801,3,3,4,1,3.55513
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,4,3,4,1,3.69513
7.744306,7.965107,7.99801,1,3,4,1,1.64846
3.1191554,7.965107,7.99801,1,1,4,1,2.51906
3.1019366,7.965107,7.99801,1,3,4,1,3.04423
7.744306,7.965107,7.99801,3,1,1,1,1.74403
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,4,3,4,1,2.16208
7.744306,7.5186453,7.99801,1,1,4,1,5.65143
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,3,1,1,2,2.55709
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,2.7559133,4,4,4,1,2.32053
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.1191554,7.965107,7.99801,1,1,4,1,2.51906
7.744306,6.53981,7.99801,3,3,4,1,2.26422
7.744306,7.965107,7.99801,1,3,4,1,1.64846
7.744306,7.965107,7.99801,4,3,4,1,3.69513
7.744306,3.9206955,2.4940705,1,3,3,1,2.90423
7.744306,2.878601,7.99801,3,1,3,2,2.49099
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,5.4995193,7.99801,3,3,3,1,2.31085
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,3.4081392,6.868536,3,3,3,1,2.8474
7.3767743,2.878601,4.97886,3,3,3,2,2.30595
7.744306,7.965107,7.99801,1,1,1,1,3.51551
7.744306,7.965107,7.99801,3,1,1,1,1.74403
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.1191554,3.6300578,3.0308788,1,1,4,1,3.04082
7.744306,6.9197826,7.99801,1,3,4,1,2.85066
7.744306,7.249774,7.99801,1,4,1,1,2.30247
7.744306,7.965107,7.99801,1,3,3,1,2.5993
3.1797943,7.965107,6.3364077,3,3,4,1,5.28774
7.744306,2.878601,7.99801,3,1,4,2,2.81643
7.744306,6.53981,7.99801,3,3,4,1,2.26422
7.744306,7.965107,7.99801,3,1,1,1,1.90779
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,3.4081392,6.868536,3,1,3,1,2.79717
7.744306,7.5186453,7.99801,1,1,4,1,5.65143
3.1191554,7.965107,7.99801,1,1,4,1,2.51906
7.906664,7.965107,7.99801,4,1,4,1,2.16688
4.2205405,4.729695,7.99801,4,1,3,1,2.86294
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,3,4,1,3.55513
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,4,2,1.96566
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.1191554,3.6300578,3.0308788,1,1,4,1,3.04082
7.744306,3.4081392,6.868536,3,1,3,1,2.79717
7.744306,7.965107,7.99801,3,1,3,2,2.49099
7.744306,7.965107,7.99801,1,3,3,1,2.5993
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,1,3,3,1,2.5993
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.906664,7.965107,7.99801,4,1,4,1,2.16688
7.744306,7.5186453,7.99801,3,1,3,1,2.16218
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,1,1,1.74403
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,2,1.96544
4.2205405,4.729695,7.99801,4,1,3,1,2.86294
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.906664,7.965107,7.99801,4,1,4,1,2.16688
7.744306,7.249774,7.763433,4,1,4,1,2.53348
3.6632047,7.965107,7.99801,3,1,4,1,4.39519
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.965107,7.99801,3,1,4,1,1.63263
7.744306,7.5186453,7.99801,3,1,3,1,2.16218
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.1191554,3.6300578,3.0308788,1,1,4,1,3.04082
3.1191554,3.6300578,3.0308788,1,1,4,1,3.04082
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.1191554,7.965107,7.99801,1,1,4,1,2.51906
7.744306,7.965107,7.99801,3,1,4,2,1.96544
7.744306,7.5186453,7.99801,3,1,3,1,2.16218
3.6632047,7.965107,7.99801,3,1,4,1,4.39519
7.744306,7.965107,7.99801,3,1,4,1,1.63263
3.6632047,7.965107,7.99801,3,1,4,1,4.39519
5.4070234,7.965107,7.99801,1,1,3,1,8.06738
7.744306,7.965107,7.99801,3,1,4,2,1.96544
