"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14","Column15","Column16","Column17","Column18"
"1.8483965"," 1.9137712"," 1.6308289"," 1.8957448"," 1.2533004","1","1","4","5","1","1","4","1","4","5","5","2","0.863638"
"1.5819943"," 1.9190294"," 1.0766098"," 1.4544928"," 1.5374057","1","4","1","1","5","4","5","4","1","4","3","2","1.17828"
"1.085978"," 1.5030513"," 0.82885146"," 1.2171448"," 1.1980752","2","4","3","2","3","1","4","1","2","4","3","2","0.986487"
"0.9976201"," 1.5831331"," 1.0091921"," 1.5738049"," 1.4205884","5","1","3","5","1","5","5","5","3","5","5","2","1.37002"
"0.7768761"," 1.2697989"," 1.4220729"," 0.65231997"," 1.9013116","4","2","2","4","4","1","5","1","4","5","2","2","0.93054"
"1.1229136"," 1.0266623"," 1.5768685"," 0.6255047"," 1.119205","3","2","3","3","5","2","5","4","2","2","3","2","0.858569"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.8180914"," 0.75871176"," 1.1143627"," 1.3818122"," 1.6867732","1","5","1","5","1","4","4","1","1","5","1","2","1.04117"
"1.4192544"," 1.615214"," 1.6491687"," 1.262943"," 0.60043824","5","2","2","3","5","4","4","3","3","2","5","2","0.708806"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.147938"," 1.7753377"," 1.1001229"," 1.3217441"," 1.3514755","1","4","3","4","3","4","4","5","4","5","5","1","0.764499"
"1.8483965"," 1.8264403"," 0.889122"," 1.1960351"," 0.79139566","1","1","4","1","4","5","5","2","1","4","5","2","0.900314"
"1.9359077"," 1.7384098"," 1.3093109"," 1.64113"," 1.4573203","5","1","2","1","1","4","1","2","2","1","1","2","0.567889"
"1.7225647"," 1.798036"," 0.8465724"," 0.79358065"," 0.87224215","1","5","1","1","1","4","2","1","1","1","5","2","0.804111"
"1.8483965"," 1.3482977"," 1.6491687"," 0.90273845"," 1.6332341","1","1","2","1","5","4","5","1","1","5","2","2","0.951254"
"1.5207715"," 1.1335253"," 1.6002369"," 0.66029"," 1.173115","4","1","1","1","4","2","2","4","2","3","2","2","0.760862"
"0.6833542"," 0.8170314"," 1.2124586"," 0.8822881"," 1.5136602","4","1","4","5","1","5","1","4","1","1","5","2","0.99234"
"1.9407792"," 1.2585185"," 1.6580622"," 1.9499408"," 1.1795844","3","3","3","3","2","2","3","3","2","3","3","2","1.51037"
"1.9359077"," 1.4986696"," 1.3093109"," 1.8357412"," 1.4593347","5","1","1","5","2","4","1","5","5","5","2","2","0.683706"
"1.9359077"," 1.7384098"," 1.3093109"," 1.7661364"," 1.4593347","5","1","1","1","1","4","3","2","2","3","5","2","0.516478"
"1.5953107"," 0.82765305"," 1.2854203"," 1.6174951"," 1.2533004","1","5","4","5","1","5","2","1","4","5","5","1","0.658165"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"0.6623078"," 1.2540544"," 1.2930586"," 0.8972811"," 1.7621104","3","1","2","4","4","4","4","3","2","3","2","2","0.673858"
"1.2811881"," 0.75871176"," 1.0441397"," 1.5928966"," 0.87224215","1","1","1","1","5","4","5","1","1","4","4","2","1.69697"
"1.706923"," 1.1335253"," 1.9227793"," 1.9910699"," 0.53084755","3","4","1","3","5","4","5","3","3","4","5","2","0.641527"
"1.085978"," 1.9166865"," 1.0614305"," 0.90273845"," 1.1876032","1","1","5","1","5","1","5","1","1","3","1","2","2.23239"
"1.7883165"," 0.61351407"," 1.1001229"," 1.3217441"," 1.788105","1","4","3","4","4","4","2","5","4","5","2","2","0.540637"
"1.8483965"," 1.9137712"," 1.6308289"," 1.8957448"," 1.2533004","1","1","4","5","1","1","4","1","4","5","5","2","0.863638"
"1.5819943"," 1.9190294"," 1.0766098"," 1.4544928"," 1.5374057","1","4","1","1","5","4","5","4","1","4","3","2","1.17828"
"1.085978"," 1.5030513"," 0.82885146"," 1.2171448"," 1.1980752","2","4","3","2","3","1","4","1","2","4","3","2","0.986487"
"0.9976201"," 1.5831331"," 1.0091921"," 1.5738049"," 1.4205884","5","1","3","5","1","5","5","5","3","5","5","2","1.37002"
"1.1229136"," 1.0266623"," 1.5768685"," 0.6255047"," 1.119205","3","2","3","3","5","2","5","4","2","2","3","2","0.858569"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.8180914"," 0.75871176"," 1.1143627"," 1.3818122"," 1.6867732","1","5","1","5","1","4","4","1","1","5","1","2","1.04117"
"1.4192544"," 1.615214"," 1.6491687"," 1.262943"," 0.60043824","5","2","2","3","5","4","4","3","3","2","5","2","0.708806"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.147938"," 1.7753377"," 1.1001229"," 1.3217441"," 1.3514755","1","4","3","4","3","4","4","5","4","5","5","1","0.764499"
"1.8483965"," 1.8264403"," 0.889122"," 1.1960351"," 0.79139566","1","1","4","1","4","5","5","2","1","4","5","2","0.900314"
"1.9359077"," 1.7384098"," 1.3093109"," 1.64113"," 1.4573203","5","1","2","1","1","4","1","2","2","1","1","2","0.567889"
"1.8483965"," 1.3482977"," 1.6491687"," 0.90273845"," 1.6332341","1","1","2","1","5","4","5","1","1","5","2","2","0.951254"
"1.5207715"," 1.1335253"," 1.6002369"," 0.66029"," 1.173115","4","1","1","1","4","2","2","4","2","3","2","2","0.760862"
"0.6833542"," 0.8170314"," 1.2124586"," 0.8822881"," 1.5136602","4","1","4","5","1","5","1","4","1","1","5","2","0.99234"
"1.9359077"," 1.4986696"," 1.3093109"," 1.8357412"," 1.4593347","5","1","1","5","2","4","1","5","5","5","2","2","0.683706"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.8275504"," 1.5171099"," 1.5304353"," 1.5289223"," 1.3300854","1","4","4","4","4","3","4","2","3","2","3","1","0.667699"
"1.9407792"," 1.2585185"," 1.6580622"," 1.9499408"," 1.1795844","3","3","3","3","2","2","3","3","2","3","3","2","1.51037"
"1.4441711"," 1.7384098"," 1.0453969"," 0.6625937"," 0.6212081","3","5","1","3","1","5","5","4","4","1","5","1","1.36321"
"1.9359077"," 1.7384098"," 1.3093109"," 1.7661364"," 1.4593347","5","1","1","1","1","4","3","2","2","3","5","2","0.516478"
"1.5953107"," 0.82765305"," 1.2854203"," 1.6174951"," 1.2533004","1","5","4","5","1","5","2","1","4","5","5","1","0.658165"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"0.6623078"," 1.2540544"," 1.2930586"," 0.8972811"," 1.7621104","3","1","2","4","4","4","4","3","2","3","2","2","0.673858"
"1.2811881"," 0.75871176"," 1.0441397"," 1.5928966"," 0.87224215","1","1","1","1","5","4","5","1","1","4","4","2","1.69697"
"1.706923"," 1.1335253"," 1.9227793"," 1.9910699"," 0.53084755","3","4","1","3","5","4","5","3","3","4","5","2","0.641527"
"1.085978"," 1.9166865"," 1.0614305"," 0.90273845"," 1.1876032","1","1","5","1","5","1","5","1","1","3","1","2","2.23239"
"1.7883165"," 0.61351407"," 1.1001229"," 1.3217441"," 1.788105","1","4","3","4","4","4","2","5","4","5","2","2","0.540637"
"1.8483965"," 1.9137712"," 1.6308289"," 1.8957448"," 1.2533004","1","1","4","5","1","1","4","1","4","5","5","2","0.863638"
"1.5819943"," 1.9190294"," 1.0766098"," 1.4544928"," 1.5374057","1","4","1","1","5","4","5","4","1","4","3","2","1.17828"
"1.085978"," 1.5030513"," 0.82885146"," 1.2171448"," 1.1980752","2","4","3","2","3","1","4","1","2","4","3","2","0.986487"
"0.9976201"," 1.5831331"," 1.0091921"," 1.5738049"," 1.4205884","5","1","3","5","1","5","5","5","3","5","5","2","1.37002"
"1.1229136"," 1.0266623"," 1.5768685"," 0.6255047"," 1.119205","3","2","3","3","5","2","5","4","2","2","3","2","0.858569"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.8180914"," 0.75871176"," 1.1143627"," 1.3818122"," 1.6867732","1","5","1","5","1","4","4","1","1","5","1","2","1.04117"
"1.4192544"," 1.615214"," 1.6491687"," 1.262943"," 0.60043824","5","2","2","3","5","4","4","3","3","2","5","2","0.708806"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.147938"," 1.7753377"," 1.1001229"," 1.3217441"," 1.3514755","1","4","3","4","3","4","4","5","4","5","5","1","0.764499"
"1.8483965"," 1.8264403"," 0.889122"," 1.1960351"," 0.79139566","1","1","4","1","4","5","5","2","1","4","5","2","0.900314"
"1.9359077"," 1.7384098"," 1.3093109"," 1.64113"," 1.4573203","5","1","2","1","1","4","1","2","2","1","1","2","0.567889"
"1.8483965"," 1.3482977"," 1.6491687"," 0.90273845"," 1.6332341","1","1","2","1","5","4","5","1","1","5","2","2","0.951254"
"1.5207715"," 1.1335253"," 1.6002369"," 0.66029"," 1.173115","4","1","1","1","4","2","2","4","2","3","2","2","0.760862"
"0.6833542"," 0.8170314"," 1.2124586"," 0.8822881"," 1.5136602","4","1","4","5","1","5","1","4","1","1","5","2","0.99234"
"1.9359077"," 1.4986696"," 1.3093109"," 1.8357412"," 1.4593347","5","1","1","5","2","4","1","5","5","5","2","2","0.683706"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.8275504"," 1.5171099"," 1.5304353"," 1.5289223"," 1.3300854","1","4","4","4","4","3","4","2","3","2","3","1","0.667699"
"1.9407792"," 1.2585185"," 1.6580622"," 1.9499408"," 1.1795844","3","3","3","3","2","2","3","3","2","3","3","2","1.51037"
"0.8244159"," 0.8434646"," 0.9147134"," 0.66029"," 1.2963684","1","1","5","3","1","1","4","1","1","4","3","2","2.32783"
"1.9359077"," 1.7384098"," 1.3093109"," 1.7661364"," 1.4593347","5","1","1","1","1","4","3","2","2","3","5","2","0.516478"
"1.5953107"," 0.82765305"," 1.2854203"," 1.6174951"," 1.2533004","1","5","4","5","1","5","2","1","4","5","5","1","0.658165"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"0.6623078"," 1.2540544"," 1.2930586"," 0.8972811"," 1.7621104","3","1","2","4","4","4","4","3","2","3","2","2","0.673858"
"1.2811881"," 0.75871176"," 1.0441397"," 1.5928966"," 0.87224215","1","1","1","1","5","4","5","1","1","4","4","2","1.69697"
"1.706923"," 1.1335253"," 1.9227793"," 1.9910699"," 0.53084755","3","4","1","3","5","4","5","3","3","4","5","2","0.641527"
"1.085978"," 1.9166865"," 1.0614305"," 0.90273845"," 1.1876032","1","1","5","1","5","1","5","1","1","3","1","2","2.23239"
"1.7883165"," 0.61351407"," 1.1001229"," 1.3217441"," 1.788105","1","4","3","4","4","4","2","5","4","5","2","2","0.540637"
"1.5819943"," 1.9190294"," 1.0766098"," 1.4544928"," 1.5374057","1","4","1","1","5","4","5","4","1","4","3","2","1.17828"
"1.085978"," 1.5030513"," 0.82885146"," 1.2171448"," 1.1980752","2","4","3","2","3","1","4","1","2","4","3","2","0.986487"
"0.9976201"," 1.5831331"," 1.0091921"," 1.5738049"," 1.4205884","5","1","3","5","1","5","5","5","3","5","5","2","1.37002"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.8180914"," 0.75871176"," 1.1143627"," 1.3818122"," 1.6867732","1","5","1","5","1","4","4","1","1","5","1","2","1.04117"
"1.4192544"," 1.615214"," 1.6491687"," 1.262943"," 0.60043824","5","2","2","3","5","4","4","3","3","2","5","2","0.708806"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.8483965"," 1.8264403"," 0.889122"," 1.1960351"," 0.79139566","1","1","4","1","4","5","5","2","1","4","5","2","0.900314"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.9359077"," 1.7384098"," 1.3093109"," 1.64113"," 1.4573203","5","1","2","1","1","4","1","2","2","1","1","2","0.567889"
"1.8483965"," 1.3482977"," 1.6491687"," 0.90273845"," 1.6332341","1","1","2","1","5","4","5","1","1","5","2","2","0.951254"
"0.6833542"," 0.8170314"," 1.2124586"," 0.8822881"," 1.5136602","4","1","4","5","1","5","1","4","1","1","5","2","0.99234"
"1.9359077"," 1.4986696"," 1.3093109"," 1.8357412"," 1.4593347","5","1","1","5","2","4","1","5","5","5","2","2","0.683706"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.7315876"," 0.61351407"," 1.7852098"," 0.7601394"," 1.9579066","1","4","4","1","4","5","5","1","5","4","5","2","0.746174"
"1.5766785"," 1.2540544"," 1.4373425"," 0.66409624"," 1.7621104","3","2","3","2","2","4","3","4","2","3","2","2","1.54119"
"1.8378154"," 0.95694625"," 1.6396669"," 1.5928966"," 1.788105","1","2","1","4","1","4","2","1","3","3","2","1","0.623964"
"1.8275504"," 1.5171099"," 1.5304353"," 1.5289223"," 1.3300854","1","4","4","4","4","3","4","2","3","2","3","1","0.667699"
"1.9407792"," 1.2585185"," 1.6580622"," 1.9499408"," 1.1795844","3","3","3","3","2","2","3","3","2","3","3","2","1.51037"
"1.5953107"," 1.2353781"," 1.2854203"," 1.6564064"," 0.56879413","1","5","2","5","1","5","3","1","4","1","5","2","0.690989"
"1.9359077"," 1.7384098"," 1.3093109"," 1.7661364"," 1.4593347","5","1","1","1","1","4","3","2","2","3","5","2","0.516478"
"1.5953107"," 0.82765305"," 1.2854203"," 1.6174951"," 1.2533004","1","5","4","5","1","5","2","1","4","5","5","1","0.658165"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"0.6623078"," 1.2540544"," 1.2930586"," 0.8972811"," 1.7621104","3","1","2","4","4","4","4","3","2","3","2","2","0.673858"
"1.2811881"," 0.75871176"," 1.0441397"," 1.5928966"," 0.87224215","1","1","1","1","5","4","5","1","1","4","4","2","1.69697"
"1.706923"," 1.1335253"," 1.9227793"," 1.9910699"," 0.53084755","3","4","1","3","5","4","5","3","3","4","5","2","0.641527"
"1.085978"," 1.9166865"," 1.0614305"," 0.90273845"," 1.1876032","1","1","5","1","5","1","5","1","1","3","1","2","2.23239"
"1.7883165"," 0.61351407"," 1.1001229"," 1.3217441"," 1.788105","1","4","3","4","4","4","2","5","4","5","2","2","0.540637"
"1.5819943"," 1.9190294"," 1.0766098"," 1.4544928"," 1.5374057","1","4","1","1","5","4","5","4","1","4","3","2","1.17828"
"1.085978"," 1.5030513"," 0.82885146"," 1.2171448"," 1.1980752","2","4","3","2","3","1","4","1","2","4","3","2","0.986487"
"0.9976201"," 1.5831331"," 1.0091921"," 1.5738049"," 1.4205884","5","1","3","5","1","5","5","5","3","5","5","2","1.37002"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.8180914"," 0.75871176"," 1.1143627"," 1.3818122"," 1.6867732","1","5","1","5","1","4","4","1","1","5","1","2","1.04117"
"1.4192544"," 1.615214"," 1.6491687"," 1.262943"," 0.60043824","5","2","2","3","5","4","4","3","3","2","5","2","0.708806"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.8483965"," 1.8264403"," 0.889122"," 1.1960351"," 0.79139566","1","1","4","1","4","5","5","2","1","4","5","2","0.900314"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.9359077"," 1.7384098"," 1.3093109"," 1.64113"," 1.4573203","5","1","2","1","1","4","1","2","2","1","1","2","0.567889"
"1.8483965"," 1.3482977"," 1.6491687"," 0.90273845"," 1.6332341","1","1","2","1","5","4","5","1","1","5","2","2","0.951254"
"0.6833542"," 0.8170314"," 1.2124586"," 0.8822881"," 1.5136602","4","1","4","5","1","5","1","4","1","1","5","2","0.99234"
"1.9359077"," 1.4986696"," 1.3093109"," 1.8357412"," 1.4593347","5","1","1","5","2","4","1","5","5","5","2","2","0.683706"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.7315876"," 0.61351407"," 1.7852098"," 0.7601394"," 1.9579066","1","4","4","1","4","5","5","1","5","4","5","2","0.746174"
"1.9407792"," 1.1475226"," 1.4370934"," 1.5928966"," 1.4062072","1","1","1","1","2","1","2","1","2","2","1","2","1.20042"
"1.7315876"," 0.61351407"," 1.8034327"," 1.7475722"," 1.9579066","2","4","3","2","3","1","4","1","5","5","3","2","2.18043"
"1.9407792"," 1.6219585"," 1.5740415"," 0.5650914"," 1.1795844","1","3","3","3","1","5","5","1","4","4","5","1","0.619527"
"1.9407792"," 1.2585185"," 1.6580622"," 1.9499408"," 1.1795844","3","3","3","3","2","2","3","3","2","3","3","2","1.51037"
"1.8634422"," 1.3014694"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","3","3","5","4","3","2","5","1","0.560062"
"1.9359077"," 1.7384098"," 1.3093109"," 1.7661364"," 1.4593347","5","1","1","1","1","4","3","2","2","3","5","2","0.516478"
"1.5953107"," 0.82765305"," 1.2854203"," 1.6174951"," 1.2533004","1","5","4","5","1","5","2","1","4","5","5","1","0.658165"
"1.8483965"," 1.9137712"," 1.6308289"," 0.9559344"," 1.355862","3","2","3","2","2","2","3","3","2","3","2","2","0.796566"
"0.6623078"," 1.2540544"," 1.2930586"," 0.8972811"," 1.7621104","3","1","2","4","4","4","4","3","2","3","2","2","0.673858"
"1.2811881"," 0.75871176"," 1.0441397"," 1.5928966"," 0.87224215","1","1","1","1","5","4","5","1","1","4","4","2","1.69697"
"1.706923"," 1.1335253"," 1.9227793"," 1.9910699"," 0.53084755","3","4","1","3","5","4","5","3","3","4","5","2","0.641527"
"0.82019943"," 1.9137712"," 1.6308289"," 1.8957448"," 1.1980752","2","4","2","5","5","4","1","2","5","1","1","1","0.644538"
"0.7768761"," 1.7168788"," 1.6308289"," 0.65231997"," 1.0883611","4","4","4","4","1","5","4","1","4","5","1","2","2.3709"
"1.0905712"," 1.6056494"," 1.8660252"," 1.3707994"," 0.5520404","5","3","3","2","2","2","4","1","1","4","5","2","0.670631"
"0.82019943"," 1.9137712"," 1.6308289"," 1.8957448"," 0.9305319","2","3","1","5","1","5","5","2","5","2","5","2","0.519354"
"1.085978"," 1.5030513"," 0.82885146"," 1.2171448"," 1.1980752","2","4","3","2","3","1","4","1","2","4","3","2","0.986487"
"1.2392311"," 1.3482977"," 1.6491687"," 0.90273845"," 1.6332341","1","1","2","1","1","4","2","2","1","5","2","2","1.71165"
"1.8483965"," 1.9137712"," 1.6308289"," 1.8957448"," 1.2533004","1","1","4","5","1","1","4","1","4","5","5","2","0.863638"
"1.2392311"," 1.6538143"," 1.48072"," 1.2090592"," 1.5968285","1","2","2","4","1","4","2","2","1","4","1","2","1.07965"
"1.5514919"," 1.3396984"," 0.7622934"," 1.8957448"," 1.7621104","5","4","2","4","5","1","1","5","1","3","4","2","0.797937"
"1.6890763"," 1.9137712"," 1.6308289"," 1.8957448"," 1.7621104","1","4","1","4","4","4","1","2","4","2","1","1","0.802486"
"1.4398773"," 1.6458743"," 1.0749307"," 1.2169261"," 1.1781397","2","4","3","2","2","5","5","2","3","2","5","2","0.757959"
"1.4960225"," 0.7530447"," 1.5010734"," 1.1152892"," 1.7398324","4","2","4","1","1","3","1","4","2","4","2","2","0.714634"
"1.8449777"," 1.9137712"," 1.3800054"," 1.8957448"," 1.6654894","4","1","5","2","1","1","2","4","3","2","3","2","0.568707"
"1.2392311"," 1.364237"," 1.6491687"," 1.155962"," 1.1631131","2","5","2","1","1","4","1","2","4","5","2","2","0.840666"
"1.8483965"," 1.9137712"," 1.7201345"," 1.8957448"," 1.841929","2","4","2","5","4","4","1","1","1","4","1","2","0.686091"
"1.6489083"," 1.1335253"," 1.7158515"," 0.6095077"," 1.7271954","2","2","2","2","2","2","5","4","4","2","5","2","2.15958"
"0.9552176"," 1.6262994"," 1.0232017"," 0.6991477"," 1.6332341","5","1","4","4","1","5","4","1","1","1","1","2","1.71815"
"0.6858779"," 1.9137712"," 1.3920461"," 0.6095077"," 1.964327","2","3","1","4","1","3","4","2","1","4","3","1","0.602668"
"1.8483965"," 1.9137712"," 1.6308289"," 1.8957448"," 1.1980752","1","5","3","2","3","2","4","1","2","4","3","2","0.525193"
"1.2813476"," 1.6458743"," 1.7496796"," 1.2472214"," 1.0027105","4","1","3","4","4","4","1","1","4","5","4","2","2.12009"
"1.9574388"," 1.7395152"," 1.8071283"," 1.9639128"," 0.7750682","5","2","2","3","4","3","4","5","4","1","1","2","0.579561"
"0.9085609"," 1.9137712"," 1.2643297"," 0.5309113"," 0.9305319","5","3","3","5","3","4","4","1","5","4","5","2","2.71793"
"1.7225647"," 1.798036"," 0.8465724"," 0.79358065"," 0.87224215","1","5","1","1","1","4","2","1","1","1","5","2","0.804111"
"1.0302743"," 0.88809955"," 0.8307112"," 1.4659305"," 1.6336373","1","4","5","1","3","4","1","5","1","1","1","2","1.83274"
"1.5930946"," 1.3482977"," 1.6491687"," 0.90273845"," 1.6332341","1","1","2","1","1","4","2","5","4","5","2","2","1.0617"
"1.9988366"," 1.9137712"," 1.6308289"," 1.8957448"," 1.7621104","2","4","2","2","5","4","5","3","5","2","1","2","0.661207"
"1.4808023"," 1.1678555"," 0.5834022"," 1.556616"," 0.72517234","1","4","4","4","1","1","4","1","1","3","3","2","1.17039"
"1.9988366"," 1.9137712"," 1.9343787"," 1.1950879"," 0.9467859","4","5","2","2","5","1","1","4","1","3","4","2","0.775618"
"1.7288113"," 1.798036"," 0.8465724"," 1.1953412"," 1.7398324","4","2","4","1","1","3","3","4","2","5","4","2","0.617696"
"1.1882418"," 1.2885041"," 0.7622934"," 1.8957448"," 1.7621104","2","4","2","4","3","4","4","5","5","5","5","2","0.690942"
"1.085978"," 1.9166865"," 1.0614305"," 0.90273845"," 1.1876032","1","1","5","1","5","1","5","1","1","3","1","2","2.23239"
"1.7883165"," 0.61351407"," 1.1001229"," 1.3217441"," 1.788105","1","4","3","4","4","4","2","5","4","5","2","2","0.540637"
"1.5819943"," 1.9190294"," 1.0766098"," 1.4544928"," 1.5374057","1","4","1","1","5","4","5","4","1","4","3","2","1.17828"
"1.085978"," 1.5030513"," 0.82885146"," 1.2171448"," 1.1980752","2","4","3","2","3","1","4","1","2","4","3","2","0.986487"
"0.9976201"," 1.5831331"," 1.0091921"," 1.5738049"," 1.4205884","5","1","3","5","1","5","5","5","3","5","5","2","1.37002"
"1.6790557"," 1.1335253"," 0.97738117"," 0.8085884"," 1.7621104","1","4","3","4","4","4","4","2","2","3","3","2","0.601183"
"1.9407792"," 1.7122421"," 1.1001229"," 1.5928966"," 1.788105","1","1","1","1","1","1","4","1","5","4","2","2","1.19468"
"1.8180914"," 0.75871176"," 1.1143627"," 1.3818122"," 1.6867732","1","5","1","5","1","4","4","1","1","5","1","2","1.04117"
"1.4192544"," 1.615214"," 1.6491687"," 1.262943"," 0.60043824","5","2","2","3","5","4","4","3","3","2","5","2","0.708806"
"1.1597522"," 0.7921846"," 0.97738117"," 1.6287469"," 1.5172315","1","5","4","1","4","5","5","1","5","5","1","2","1.10155"
"1.8483965"," 1.8264403"," 0.889122"," 1.1960351"," 0.79139566","1","1","4","1","4","5","5","2","1","4","5","2","0.900314"
"1.8483965"," 1.9137712"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","4","5","2","4","3","3","2","2","0.536934"
"1.9359077"," 1.7384098"," 1.3093109"," 1.64113"," 1.4573203","5","1","2","1","1","4","1","2","2","1","1","2","0.567889"
"1.8483965"," 1.3482977"," 1.6491687"," 0.90273845"," 1.6332341","1","1","2","1","5","4","5","1","1","5","2","2","0.951254"
"0.6833542"," 0.8170314"," 1.2124586"," 0.8822881"," 1.5136602","4","1","4","5","1","5","1","4","1","1","5","2","0.99234"
"1.9359077"," 1.4986696"," 1.3093109"," 1.8357412"," 1.4593347","5","1","1","5","2","4","1","5","5","5","2","2","0.683706"
"1.8483965"," 1.821025"," 1.0441397"," 1.5928966"," 0.87224215","1","4","1","1","5","4","4","1","1","4","3","2","0.743285"
"1.8483965"," 1.7862368"," 1.6308289"," 1.8957448"," 1.3510886","2","5","4","5","2","5","5","2","3","5","2","2","0.54229"
"1.7315876"," 0.61351407"," 1.7852098"," 0.7601394"," 1.9579066","1","4","4","1","4","5","5","1","5","4","5","2","0.746174"
"1.9407792"," 1.1475226"," 1.4370934"," 1.5928966"," 1.4062072","1","1","1","1","2","1","2","1","2","2","1","2","1.20042"
"1.3745356"," 0.56020415"," 0.98896456"," 1.5738049"," 1.4205884","2","2","2","4","4","5","2","2","5","4","5","1","3.41806"
"1.9407792"," 1.6219585"," 1.5740415"," 0.5650914"," 1.1795844","1","3","3","3","1","5","5","1","4","4","5","1","0.619527"
"1.9407792"," 1.2585185"," 1.6580622"," 1.9499408"," 1.1795844","3","3","3","3","2","2","3","3","2","3","3","2","1.51037"
"1.8634422"," 1.3014694"," 1.74311"," 0.66029"," 1.8534274","4","1","1","1","3","3","5","4","3","2","5","1","0.560062"
"1.9359077"," 1.7384098"," 1.3093109"," 1.7661364"," 1.4593347","5","1","1","1","1","4","3","2","2","3","5","2","0.516478"
"1.5953107"," 0.82765305"," 1.2854203"," 1.6174951"," 1.2533004","1","5","4","5","1","5","2","1","4","5","5","1","0.658165"
